,EDA_mean,EDA_std,EDA_min,EDA_max,EDA_SCR_mean,EDA_SCR_std,EDA_SCR_min,EDA_SCR_max,EDA_SCL_mean,EDA_SCL_std,EDA_SCL_min,EDA_SCL_max,BVP_mean,BVP_std,BVP_min,BVP_max,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,ECG_mean,ECG_std,ECG_min,ECG_max,ACC_x_C_mean,ACC_x_C_std,ACC_x_C_min,ACC_x_C_max,ACC_y_C_mean,ACC_y_C_std,ACC_y_C_min,ACC_y_C_max,ACC_z_C_mean,ACC_z_C_std,ACC_z_C_min,ACC_z_C_max,Resp_C_mean,Resp_C_std,Resp_C_min,Resp_C_max,net_acc_w_mean,net_acc_w_std,net_acc_w_min,net_acc_w_max,net_acc_C_mean,net_acc_C_std,net_acc_C_min,net_acc_C_max,BVP_peak_freq,net_acc_abs_integral,ACC_x_abs_integral,ACC_y_abs_integral,ACC_z_abs_integral,net_acc_C_abs_integral,ACC_x_C_abs_integral,ACC_y_C_abs_integral,ACC_z_C_abs_integral,ACC_x_peak_freq,ACC_y_peak_freq,ACC_z_peak_freq,ACC_x_C_peak_freq,ACC_y_C_peak_freq,ACC_z_C_peak_freq,ECG_bpm,ECG_ibi,ECG_sdnn,ECG_sdsd,ECG_rmssd,ECG_pnn20,ECG_pnn50,EDA_slope,EDA_drange,Resp_C_rate,Resp_C_Inhal_mean,Resp_C_Inhal_std,Resp_C_Exhal_mean,Resp_C_Exhal_std,Resp_C_I/E,TEMP_drange,TEMP_slope,0,1,2
0,2.555169822269964,0.1952773429692771,2.328615441510334,3.018659419839054,0.00154731480513978,0.018810952621887582,-0.03579144364069657,0.07067857090788082,-0.31089482298429205,0.06908204364128384,-0.3814070160178693,-0.17292986945543545,0.004582979926492255,47.149562438204995,-224.11,265.23,31.444479638009053,0.07287456397178071,31.31,31.57,0.017039435098530915,0.019293046174601956,-0.01995354276383787,0.05986062829151361,1.1724037824488848e-05,1.3274642134124782e-05,-1.372909892511402e-05,4.1187296775342064e-05,1.1724037824488848e-05,1.3274642134124782e-05,-1.372909892511402e-05,4.1187296775342064e-05,0.0015447429412030814,0.2931503454921369,-0.4551544189453125,1.4982147216796875,0.000417165405073063,7.949404350111441e-06,0.00038076866748695923,0.00044351911514492785,2.8703199136962445e-07,5.469613091275426e-09,2.6198909964933116e-07,3.05164745883581e-07,2.8703199136962445e-07,5.469613091275426e-09,2.6198909964933116e-07,3.05164745883581e-07,-0.06503512528748562,2.5910068748048465,-6.48345947265625,5.34515380859375,0.020232976661873413,0.0159119848513889,0.0,0.059860656630558194,0.000417165602566296,7.949408113495333e-06,0.00038076884774935457,0.0004435193251144577,0.13797003109980208,35.771902738192196,35.77188580317002,0.02461296045229924,0.02461296045229924,16.137634169674595,16.13762652984637,0.01110354555414255,0.01110354555414255,0.004524886877828055,0.004524886877828055,0.004524886877828055,0.00020680384655154586,0.00020680384655154586,0.00020680384655154586,70.02917882451021,856.7857142857142,69.08337538874342,17.535486220182605,31.368216630488572,0.5714285714285714,0.09523809523809523,-0.002509676168177541,1.296332303749201,0.24473046908287685,2.1432967032967034,0.7863704322443253,1.8420879120879121,0.3898160478240558,1.1635148839706497,1.0083040562120729,0.0011206821795057148,0,1,0
0,2.4591728147879905,0.12174206922653946,2.296709626702306,2.7666453561719955,-0.0006236337411163878,0.016290664856329445,-0.03579144364069657,0.07067857090788082,-0.3459322545265192,0.04470600025899274,-0.40736590171238213,-0.21440527077051388,-0.05645744981622868,48.08995980643839,-224.11,265.23,31.487285067873298,0.06626325670231059,31.35,31.61,0.018899876220354574,0.01998171178159759,-0.01995354276383787,0.05986062829151361,1.3004120289451288e-05,1.3748480707889328e-05,-1.372909892511402e-05,4.1187296775342064e-05,1.3004120289451288e-05,1.3748480707889328e-05,-1.372909892511402e-05,4.1187296775342064e-05,0.0009943354944570914,0.2892282358844359,-0.441009521484375,1.4992218017578125,0.0004177922225618434,7.142758135396063e-06,0.0003840712967250629,0.00044351911514492785,2.8746327514781416e-07,4.914597582978487e-09,2.6426148426090367e-07,3.05164745883581e-07,2.8746327514781416e-07,4.914597582978487e-09,2.6426148426090367e-07,3.05164745883581e-07,0.051586335329811744,2.5668041867877966,-6.48345947265625,5.34515380859375,0.02204493932221449,0.0164467471982509,0.0,0.059860656630558194,0.00041779242035182263,7.142761516899849e-06,0.00038407147855097943,0.0004435193251144577,0.11987560079163131,38.99749766099744,38.99747919892423,0.02683234030612457,0.02683234030612457,16.161881988889906,16.16187433758235,0.011120229335818044,0.011120229335818044,0.0045223289994347085,0.0045223289994347085,0.0045223289994347085,0.00020680384655154586,0.00020680384655154586,0.00020680384655154586,68.42765951764109,876.8384074941453,49.63440428370309,18.168320463948394,32.169301291421164,0.5666666666666667,0.08333333333333333,-0.001416520222193818,1.2046126005682483,0.24993711107621436,1.9576530612244893,0.5413536125869036,1.8233673469387754,0.36906927583090543,1.0736470983267108,1.0082934609250398,0.0010206677265500814,0,1,0
0,2.3872384783713154,0.09905535274613611,2.1721521229964393,2.6539831862487664,5.2295563693097394e-05,0.015847065762728783,-0.03579144364069657,0.07067857090788082,-0.37448988765743135,0.03356160436292283,-0.4565945415716901,-0.30655149494094575,-0.23260390161153552,46.95790594708494,-224.11,265.23,31.523393665158377,0.06236495822309546,31.41,31.63,0.02159024590705593,0.02012918712495089,-0.01995354276383787,0.05986062829151361,1.4855237758214346e-05,1.3849951589620767e-05,-1.372909892511402e-05,4.1187296775342064e-05,1.4855237758214346e-05,1.3849951589620767e-05,-1.372909892511402e-05,4.1187296775342064e-05,0.000812713935448926,0.28774664024907204,-0.441009521484375,1.4992218017578125,0.000418964537936626,5.567204863370285e-06,0.00039590580701912866,0.00044351911514492785,2.8826989049138075e-07,3.830533114355348e-09,2.7240425692441127e-07,3.05164745883581e-07,2.8826989049138075e-07,3.830533114355348e-09,2.7240425692441127e-07,3.05164745883581e-07,0.06164572081389835,2.5746464637167494,-6.48345947265625,5.34515380859375,0.024119212610004638,0.017017264783458094,0.0,0.059860656630558194,0.00041896473628159924,5.567207498980221e-06,0.00039590599444770463,0.0004435193251144577,0.12666101215719536,42.66688710709821,42.666866907874144,0.029357074256732604,0.029357074256732604,16.207231858317385,16.20722418554044,0.01115143244376857,0.01115143244376857,0.0045223289994347085,0.0045223289994347085,0.0045223289994347085,0.00020680384655154586,0.00020680384655154586,0.00020680384655154586,67.82981652590612,884.5667447306791,52.01900190178478,18.314090086368207,32.114802571675376,0.5666666666666667,0.08333333333333333,-0.0011148514941111303,1.221821970087275,0.26949161803512817,1.922857142857143,0.5228961734066002,1.8203809523809524,0.3450581994355915,0.9858742283143246,1.0070041388092963,0.000958875782405196,0,1,0
0,2.326115058679991,0.12473429219052459,2.0877660620838507,2.6539831862487664,-5.8287068721701946e-05,0.015339949354857047,-0.03579144364069657,0.07067857090788082,-0.3980707042867063,0.04394576683514815,-0.48526980710725515,-0.34062839000552486,-0.08815945716709106,45.25143128184693,-224.11,265.23,31.55515837104073,0.05805752557661675,31.45,31.65,0.028872159933421116,0.01639100126358471,-0.010320797981295449,0.05986062829151361,1.9865581997099474e-05,1.1277880850174416e-05,-7.101258064714148e-06,4.1187296775342064e-05,1.9865581997099474e-05,1.1277880850174416e-05,-7.101258064714148e-06,4.1187296775342064e-05,0.0008419318105969603,0.29052280036710687,-0.441009521484375,1.4992218017578125,0.00041855390811711845,5.967617566625609e-06,0.0003932911811101995,0.00044351911514492785,2.8798735533056516e-07,4.106038355651522e-09,2.7060525520423e-07,3.05164745883581e-07,2.8798735533056516e-07,4.106038355651522e-09,2.7060525520423e-07,3.05164745883581e-07,0.11309569580406305,2.477310909599955,-5.58929443359375,5.34515380859375,0.029077655650032615,0.01602365523861203,0.0,0.059860656630558194,0.0004185541062676926,5.967620391797765e-06,0.00039329136730096686,0.0004435193251144577,0.14023183488832341,51.40929518925766,51.40927085123015,0.03537231325474981,0.03537231325474981,16.19134704685942,16.19133938160261,0.01114050285360758,0.01114050285360758,0.004524886877828055,0.004524886877828055,0.004524886877828055,0.00020680384655154586,0.00020680384655154586,0.00020680384655154586,68.47585989271063,876.2211981566821,55.98545422287863,18.474857521705648,33.59272332746141,0.6065573770491803,0.09836065573770492,-0.0015521386575747898,1.2712071694468299,0.2841206691108811,1.8734285714285714,0.4989970348772892,1.7605102040816327,0.22098679243864294,1.140149539210572,1.0063593004769475,0.0008850545321133532,0,1,0
0,2.270611436411279,0.14946571697266603,2.015788182670018,2.6539831862487664,-7.198010083959518e-05,0.014991601758055655,-0.03579144364069657,0.07067857090788082,-0.4195701805484309,0.055021488965062114,-0.5153801152405441,-0.34062839000552486,-0.07108283856375447,42.95142017422002,-224.11,265.23,31.587466063348415,0.053076440883036154,31.49,31.67,0.03572194746240986,0.011267148220686434,-0.010320797981295449,0.05986062829151361,2.4578600217198786e-05,7.75239737406781e-06,-7.101258064714148e-06,4.1187296775342064e-05,2.4578600217198786e-05,7.75239737406781e-06,-7.101258064714148e-06,4.1187296775342064e-05,0.0010962164299698357,0.29317140733437347,-0.441009521484375,1.49945068359375,0.00041824328830803635,6.428560786170537e-06,0.00038985091839732766,0.00044351911514492785,2.877736323773302e-07,4.423191812302929e-09,2.682381714400878e-07,3.05164745883581e-07,2.877736323773302e-07,4.423191812302929e-09,2.682381714400878e-07,3.05164745883581e-07,0.11554122797003849,2.3747383950352576,-5.58929443359375,5.03997802734375,0.03586050908799744,0.010818104080579328,0.0,0.059860656630558194,0.0004182434863115578,6.4285638295610904e-06,0.0003898511029594159,0.0004435193251144577,0.11987560079163131,63.40138006757949,63.401350052296706,0.04362350170874334,0.04362350170874334,16.1793310244763,16.17932336490808,0.01113223519488464,0.01113223519488464,0.004524886877828055,0.004524886877828055,0.004524886877828055,0.00020680384655154586,0.00020680384655154586,0.00020680384655154586,69.28696745136033,865.9637188208619,54.94617897454562,19.49047274680602,33.86648454608485,0.5806451612903226,0.11290322580645161,-0.002116155648361923,1.3165982463164485,0.29228513650552496,1.8088571428571427,0.3502252724984287,1.7045918367346933,0.1388836988247732,1.1369649805447473,1.0057161003493174,0.000807141983612566,0,1,0
0,2.1959136202746214,0.16948610416513557,1.891544568978438,2.6336427467758527,0.0002479130284662687,0.010565250545248886,-0.013687601766145984,0.0623031007746446,-0.4488429005157438,0.06386575739607053,-0.5650587106067306,-0.34062839000552486,-0.6438196211478658,27.878623058954165,-100.98,230.23,31.6172972972973,0.05110395598209327,31.51,31.71,0.039975929742587714,0.0033872041874033042,0.02821018114887423,0.05298009630398331,2.7505566332513866e-05,2.330576675972501e-06,1.941010537688534e-05,3.64531247321993e-05,2.7505566332513866e-05,2.330576675972501e-06,1.941010537688534e-05,3.64531247321993e-05,0.0010417676424970919,0.2936659303764233,-0.4507598876953125,1.49945068359375,0.00041552322435521507,6.062544223057968e-06,0.000386548289159224,0.0004404916708340273,2.8590208367377874e-07,4.171352945256736e-09,2.659657868285152e-07,3.0308170314141927e-07,2.8590208367377874e-07,4.171352945256736e-09,2.659657868285152e-07,3.0308170314141927e-07,0.013026710442213553,2.6382854859813456,-7.73162841796875,5.62896728515625,0.039975948667876134,0.0033872057909636612,0.028210194504056162,0.05298012138566645,0.0004155234210710116,6.062547093170024e-06,0.000386548472157791,0.00044049187937031327,0.14701724625388746,70.71745319347286,70.71741971463767,0.048657346842217036,0.048657346842217036,16.074523544132088,16.0745159341815,0.011060122106920128,0.011060122106920128,0.009044657998869417,0.009044657998869417,0.009044657998869417,0.0004135970014217397,0.0004135970014217397,0.0004135970014217397,69.41784505601176,864.3310657596372,49.89653581133044,17.857603680689916,31.306844283838448,0.532258064516129,0.08064516129032258,-0.0025979180571019294,1.3923239187529153,0.27680524548943,1.8245714285714287,0.2887572244877651,1.8311224489795919,0.4159355532088559,1.0675954304820285,1.0063471913678197,0.0007676897521265772,0,1,0
0,2.0962659435089877,0.16935381464567473,1.7820873842901703,2.4169229794876195,0.0003487577023509659,0.0064509597004957855,-0.013687601766145984,0.0370891017831549,-0.48756712241028105,0.06600047153914604,-0.612273329274678,-0.37790651506016626,-0.03575629064178706,27.025190334914797,-100.98,230.23,31.647104072398186,0.0493095589906258,31.57,31.75,0.039395226845053366,0.0038480645655930208,0.03096239394388635,0.05298009630398331,2.7106011846340204e-05,2.6476731333644663e-06,2.1303774194142445e-05,3.64531247321993e-05,2.7106011846340204e-05,2.6476731333644663e-06,2.1303774194142445e-05,3.64531247321993e-05,0.0006904913663938095,0.2938418789930908,-0.4507598876953125,1.49945068359375,0.00041320545643421707,7.441845181392943e-06,0.00037196151948146097,0.0004404916708340273,2.8430733604176884e-07,5.120385381682235e-09,2.559293132922567e-07,3.0308170314141927e-07,2.8430733604176884e-07,5.120385381682235e-09,2.559293132922567e-07,3.0308170314141927e-07,0.020838991807518126,2.6089369296095204,-7.73162841796875,5.62896728515625,0.0393952454954271,0.0038480663873325573,0.03096240860201286,0.05298012138566645,0.0004132056520527427,7.4418487044896495e-06,0.000371961695574402,0.00044049187937031327,0.13797003109980208,69.69018928141054,69.6901562888994,0.04795053495617582,0.04795053495617582,15.984447444008303,15.984439876701256,0.010998144987439786,0.010998144987439786,0.009044657998869417,0.009044657998869417,0.009044657998869417,0.0004136076931030917,0.0004136076931030917,0.0004136076931030917,69.57299116533447,862.4036281179136,54.84012479132689,18.117354891951393,31.852503226857777,0.5645161290322581,0.08064516129032258,-0.002626125664574464,1.3562314624938063,0.265227219071051,2.0382653061224487,0.6699264958094944,1.8819780219780218,0.4172751327465444,1.1663552493285063,1.005701615457713,0.0007418146241675729,0,1,0
0,1.9957693611947125,0.17572880070004415,1.6580809405534607,2.31647608919282,-0.0010281092889782469,0.01010210425235543,-0.039115547127900586,0.0408034614038121,-0.5251426678995732,0.0656494188716505,-0.6236299775787024,-0.4083631686788516,0.10313825275657355,36.86764332567821,-335.97,205.38,31.677511312217195,0.05595453963279417,31.57,31.79,0.033955114022173,0.014622792178987383,-0.01995354276383787,0.04747567071395907,2.3362924816979993e-05,1.0061258933453059e-05,-1.372909892511402e-05,3.2665787097685084e-05,2.3362924816979993e-05,1.0061258933453059e-05,-1.372909892511402e-05,3.2665787097685084e-05,0.0009779403034896937,0.2940393254675425,-0.4507598876953125,1.49945068359375,0.00041229640972807437,7.0957579027279315e-06,0.00037196151948146097,0.00043718904159592364,2.8368186354779145e-07,4.882258922549042e-09,2.559293132922567e-07,3.0080931852984676e-07,2.8368186354779145e-07,4.882258922549042e-09,2.559293132922567e-07,3.0080931852984676e-07,0.04866545504318646,2.487448142535289,-7.73162841796875,5.62896728515625,0.0356161099854074,0.009913113687755324,0.0,0.04747569318975305,0.0004122966049162418,7.095761261981003e-06,0.000371961695574402,0.00043718924856868846,0.15606446140797284,62.96928245420029,62.9692526434798,0.04332619570443396,0.04332619570443396,15.9492818645799,15.94927431392083,0.010973949209482763,0.010973949209482763,0.004524886877828055,0.004524886877828055,0.004524886877828055,0.00020680384655154586,0.00020680384655154586,0.00020680384655154586,69.06062695592215,868.8018433179723,56.23307648183048,17.46538836407613,30.142407623983157,0.5245901639344263,0.08196721311475409,-0.002696581818368481,1.3970826348318013,0.25558096971905725,2.19043956043956,0.7947665128365295,1.8823076923076927,0.4127921308794835,1.16369899001693,1.0069686411149825,0.0008485441426617946,0,1,0
0,1.9262667985347552,0.14382937164390458,1.6580809405534607,2.1705610052422513,-8.159797241246741e-05,0.01135597453507127,-0.039115547127900586,0.0408034614038121,-0.5530283290543356,0.05414783641204142,-0.6236299775787024,-0.45786098190757324,0.024574498162284315,38.65821707049412,-335.97,205.38,31.713167420814475,0.0667738401316487,31.61,31.85,0.03391814283785086,0.014608193205024402,-0.01995354276383787,0.04747567071395907,2.333748667534546e-05,1.0051214062719316e-05,-1.372909892511402e-05,3.2665787097685084e-05,2.333748667534546e-05,1.0051214062719316e-05,-1.372909892511402e-05,3.2665787097685084e-05,0.0010248100778553876,0.29660033131418173,-0.4507598876953125,1.49945068359375,0.000410893513477794,8.35850963543474e-06,0.0003576500167532342,0.00043718904159592364,2.8271659629526734e-07,5.751099291468893e-09,2.460822380611376e-07,3.0080931852984676e-07,2.8271659629526734e-07,5.751099291468893e-09,2.460822380611376e-07,3.0080931852984676e-07,0.07765123755642675,2.6614555853509105,-7.73162841796875,5.98297119140625,0.03557913878358247,0.009897772326798051,0.0,0.04747569318975305,0.00041089370800180634,8.358513592496066e-06,0.00035765018607086514,0.00043718924856868846,0.08368674017528979,62.903917369373815,62.90388758959827,0.043281221070024106,0.043281221070024106,15.895012200341876,15.895004675374981,0.010936608811086122,0.010936608811086122,0.004524886877828055,0.004524886877828055,0.004524886877828055,0.00020680384655154586,0.00020680384655154586,0.00020680384655154586,70.0072924262944,857.0535714285714,49.57850080777896,17.100542865262515,29.351041567131432,0.49206349206349204,0.09523809523809523,-0.002034444283615488,1.3090802458158206,0.2558509672724003,2.169010989010989,0.7675890172535587,1.8772527472527474,0.42095445915677787,1.155417666686179,1.0075925340082252,0.0010168654874537226,0,1,0
0,1.860920151033712,0.12701507266969359,1.6580809405534607,2.1152574602863927,0.00017811997288609958,0.011685262498839983,-0.039115547127900586,0.0408034614038121,-0.578616366720262,0.04660765380733984,-0.6506815562532353,-0.485770492315164,0.07315804353972315,39.22687296451398,-335.97,205.38,31.754615384615388,0.07626140765321768,31.65,31.91,0.03410939136113381,0.014625015438379838,-0.01995354276383787,0.04747567071395907,2.3469075833547085e-05,1.0062788654189695e-05,-1.372909892511402e-05,3.2665787097685084e-05,2.3469075833547085e-05,1.0062788654189695e-05,-1.372909892511402e-05,3.2665787097685084e-05,0.0009594931990515297,0.29680672237163036,-0.4507598876953125,1.49945068359375,0.00040931282679189363,8.295791346737634e-06,0.0003576500167532342,0.0004366385897191842,2.8162899976480737e-07,5.707945772310533e-09,2.460822380611376e-07,3.004305783552965e-07,2.8162899976480737e-07,5.707945772310533e-09,2.460822380611376e-07,3.004305783552965e-07,-0.010688962395022813,2.6643391834492833,-7.73162841796875,5.98297119140625,0.03576944846021621,0.009893913106867658,0.0,0.04747569318975305,0.0004093130205675818,8.29579527410705e-06,0.00035765018607086514,0.0004366387964313557,0.15606446140797284,63.27615432612245,63.276124370123654,0.04353733977755814,0.04353733977755814,15.833864887636338,15.833857391617613,0.010894536226901806,0.010894536226901806,0.0045223289994347085,0.0045223289994347085,0.0045223289994347085,0.0004136076931030917,0.0004136076931030917,0.0004136076931030917,70.47903720600961,851.3169642857142,45.6384029010204,16.337518348488466,27.472046044970632,0.4444444444444444,0.07936507936507936,-0.0017101981078256382,1.2757262981265127,0.2516554466772591,2.208571428571428,0.7750663110335883,1.9135164835164835,0.44115148862214787,1.1541951415609026,1.008214849921011,0.001165886577651282,0,1,0
