,net_acc_C_mean,net_acc_C_std,net_acc_C_min,net_acc_C_max,net_acc_mean,net_acc_std,net_acc_min,net_acc_max,EDA_mean,EDA_std,EDA_min,EDA_max,EDA_SCR_mean,EDA_SCR_std,EDA_SCR_min,EDA_SCR_max,EDA_SCL_mean,EDA_SCL_std,EDA_SCL_min,EDA_SCL_max,BVP_mean,BVP_std,BVP_min,BVP_max,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,ECG_mean,ECG_std,ECG_min,ECG_max,EDA_C_mean,EDA_C_std,EDA_C_min,EDA_C_max,EDA_SCR_C_mean,EDA_SCR_C_std,EDA_SCR_C_min,EDA_SCR_C_max,EDA_SCL_C_mean,EDA_SCL_C_std,EDA_SCL_C_min,EDA_SCL_C_max,ACC_x_C_mean,ACC_x_C_std,ACC_x_C_min,ACC_x_C_max,ACC_y_C_mean,ACC_y_C_std,ACC_y_C_min,ACC_y_C_max,ACC_z_C_mean,ACC_z_C_std,ACC_z_C_min,ACC_z_C_max,EMG_C_mean,EMG_C_std,EMG_C_min,EMG_C_max,Resp_C_mean,Resp_C_std,Resp_C_min,Resp_C_max,Temp_C_mean,Temp_C_std,Temp_C_min,Temp_C_max,BVP_peak_freq,net_acc_abs_integral,ACC_x_abs_integral,ACC_y_abs_integral,ACC_z_abs_integral,net_acc_C_abs_integral,ACC_x_C_abs_integral,ACC_y_C_abs_integral,ACC_z_C_abs_integral,ACC_x_peak_freq,ACC_y_peak_freq,ACC_z_peak_freq,ACC_x_C_peak_freq,ACC_y_C_peak_freq,ACC_z_C_peak_freq,ECG_bpm,ECG_ibi,ECG_sdnn,ECG_sdsd,ECG_rmssd,ECG_pnn20,ECG_pnn50,EDA_slope,EDA_C_slope,EDA_drange,EDA_C_drange,EMG_drange,EMG_abs_integral,Resp_C_rate,Resp_C_Inhal_mean,Resp_C_Inhal_std,Resp_C_Exhal_mean,Resp_C_Exhal_std,Resp_C_I/E,TEMP_drange,TEMP_C_drange,TEMP_slope,TEMP_C_slope,subject,label
0,0.025961177921464,0.0138113313792769,0.0,0.0873827976101251,0.025961177921464,0.0138113313792769,0.0,0.0873827976101251,1.3036251579539295,0.1517362898067525,1.0141378726362495,1.678399464596155,0.001666228485901,0.2200982187006645,-0.5702610407331077,0.8370618501234255,2.768776152721995,0.3916331410816671,2.3571205891697957,3.552634813156972,-0.5058184902459703,113.32994582081967,-392.28,554.77,35.8072850678733,0.0249860631491274,35.75,35.87,0.0234307799419251,0.0177688875873114,-0.0378429259314166,0.0873827562416348,1.6121623088319937e-05,1.2225939942732669e-05,-2.603794623728521e-05,6.012398494791312e-05,1.6121623088319937e-05,1.2225939942732669e-05,-2.603794623728521e-05,6.012398494791312e-05,0.0020283436826978,0.1389961845855639,-0.435882568359375,0.9792938232421876,4.93026103703348,0.2635184183719642,4.538380829491175,5.75782117432664,0.0002770931351719,0.0306152435877861,-0.0678011247680153,0.2286599901900531,2.785050955750751,0.2095992586362449,2.4687139829985503,3.2313715181075917,0.0005306995583878,8.603026111879396e-05,0.0003708606977503,0.0007880961663981,3.651495287255981e-07,5.9193396352344616e-08,2.5517188937888493e-07,5.422520882152695e-07,3.651495287255981e-07,5.9193396352344616e-08,2.5517188937888493e-07,5.422520882152695e-07,-0.0026382554367549,0.0144999848290082,-0.245819091796875,0.1305084228515625,0.0928615490784505,2.890267146468161,-8.80584716796875,6.74285888671875,29.168922424316406,0.0642898678779602,28.99456787109375,29.42620849609375,0.0814249363867684,45.89936256514835,45.89934083561588,0.031581188282601,0.031581188282601,45.89936256514835,20.52958171667657,0.014125444369221,0.014125444369221,0.004524886877828,0.004524886877828,0.004524886877828,0.0002068038465515,0.0002068038465515,0.0002068038465515,83.34084964372687,719.935064935065,78.26857485230819,41.14806514656702,54.95638344753642,0.6,0.2,-0.0018242559596115,-2.278285964869785e-05,1.6550012674639183,1.268695023765157,-0.5309124767225326,410.2708282470703,0.2558306185314826,1.9114285714285717,0.6225385817074197,1.8398979591836733,0.7412672279888649,1.1130830236814375,1.0033566433566432,1.014887,-0.0002532824885766,-1.377799066503898e-06,2,1
1,0.0276399929964806,0.0105965680512468,0.0027522140979566,0.0543562284346447,0.0276399929964806,0.0105965680512468,0.0027522140979566,0.0543562284346447,0.8925488444592031,0.1420926867087893,0.6939961352625412,1.190966643603239,0.0002522370719803,0.0381057916716994,-0.1157240871937828,0.1560431734846716,1.521281033599274,0.4280869462018853,0.9405895465467596,2.3528248940163263,0.5236612948826688,41.901619064922414,-289.26,209.89,35.70683257918552,0.0246406577736829,35.66,35.75,0.0276399799112417,0.0105965630346528,0.0027522127950121,0.0543562027014893,1.9017776591399343e-05,7.290999091780999e-06,1.8936688172571063e-06,3.739995914082785e-05,1.9017776591399343e-05,7.290999091780999e-06,1.8936688172571063e-06,3.739995914082785e-05,0.0005580944305442,0.1537107090291655,-0.3029022216796875,0.862701416015625,4.160861371156761,0.2122919930381885,3.813450169376373,4.538359379003791,-3.886570504305973e-05,0.0035372375650754,-0.0089841905036121,0.0086449734564061,2.158081243451139,0.1733481787502369,1.881045746343528,2.468696796353744,0.0004264164663305,4.192199458386468e-06,0.0003996213366815,0.0004432438481953,2.933972136597268e-07,2.8844562471535282e-09,2.749607389936929e-07,3.049753475784417e-07,2.933972136597268e-07,2.8844562471535282e-09,2.749607389936929e-07,3.049753475784417e-07,-0.0027302649407953,0.0087618604335447,-0.06756591796875,0.0463714599609375,0.0378531096159345,1.5966038535319171,-2.9144287109375,3.73077392578125,28.886606216430664,0.0748463496565818,28.730682373046875,29.207275390625,0.1470172462538874,48.89514761077422,48.895124462986566,0.0336424467901854,0.0336424467901854,48.89514761077422,16.49549458353258,0.0113497778132128,0.0113497778132128,0.0045223289994347,0.0045223289994347,0.0045223289994347,0.0010340192327577,0.0010340192327577,0.0010340192327577,70.33212391850404,853.0952380952382,76.48536682182076,37.320219528158646,53.63347056755317,0.6181818181818182,0.3090909090909091,-0.0021734448957106,-1.898565534967435e-05,1.7160998211505771,1.190092744740379,-0.6863143631436315,258.9832305908203,0.3038109954988929,1.414436090225564,0.1898628001085451,1.487777777777778,0.4399864000738398,1.0035207510935666,1.002523836231071,1.0165883,-0.0001609836903954,-6.09982913848904e-06,2,1
2,0.0283892129549979,0.0069369345716831,0.0,0.0660531383509607,0.0283892129549979,0.0069369345716831,0.0,0.0660531383509607,0.5987120030364946,0.0668701256321179,0.4864942002203288,0.7181063761815462,0.0003477209517996,0.0237554302504347,-0.0544331940922799,0.0922932855109864,0.6284668592546098,0.2015373988937403,0.3165460564041054,0.9384822932660998,0.0952304212609561,58.8364976047368,-367.11,363.29,35.77542986425339,0.0370815514921855,35.71,35.84,0.028377524404227,0.0069845381724835,-0.0027522127950121,0.0660531070802908,1.95252464390206e-05,4.805733831389942e-06,-1.8936688172571063e-06,4.544805161417056e-05,1.95252464390206e-05,4.805733831389942e-06,-1.8936688172571063e-06,4.544805161417056e-05,0.0014829689856584,0.1846274718733202,-1.4994049072265625,1.4157257080078125,3.5596686988357824,0.1581673597183638,3.2857166200229155,3.813439595388948,-0.0002880011156771,0.0047447138563681,-0.0212290828849317,0.0085864319551279,1.6681825849026306,0.1285271389574002,1.4654836585306106,1.881034137670388,0.0004272161587374,3.93257051322804e-06,0.0004069146805092,0.0004444823854236,2.939474445782512e-07,2.7058177209483967e-09,2.799789475439579e-07,3.058275270801117e-07,2.939474445782512e-07,2.7058177209483967e-09,2.799789475439579e-07,3.058275270801117e-07,-0.00259358786018,0.0094355258859791,-0.0813446044921875,0.0462799072265625,0.0582505574136149,1.5911269613990844,-3.24249267578125,3.45001220703125,28.799657821655277,0.0379239022731781,28.679107666015625,28.988800048828125,0.0882103477523324,50.19212850443631,50.19210474263603,0.0345348382203178,0.0345348382203178,50.19212850443631,16.526429884597633,0.011371062946065,0.011371062946065,0.0407239819004524,0.0407239819004524,0.0407239819004524,0.0002068038465515,0.0002068038465515,0.0002068038465515,72.73901429535914,824.8668280871672,54.52611396750767,29.440553084512366,47.87067218962954,0.6730769230769231,0.25,-0.0010353113316763,-1.4147123151628605e-05,1.476084146237144,1.1606112262238708,-0.5689364096792346,280.2908935546875,0.2928113602641175,1.4007936507936511,0.345403974015659,1.4310526315789474,0.4371926951061647,0.9273367309409972,1.0036404368524223,1.0107986,0.0005353597118303,1.0411273528348888e-06,2,1
3,0.0332684964181215,0.0076697522749298,0.0,0.07499783416932,0.0332684964181215,0.0076697522749298,0.0,0.07499783416932,0.5047598616495672,0.0180532374415097,0.4701519730405616,0.5689634790783594,0.000344711809341,0.0449650480996547,-0.1006657365134913,0.1832229370790313,0.3430297165794615,0.0206692686431802,0.3088102839349181,0.3880853600829018,-0.1792394684761097,84.22484335471755,-670.2,361.86,35.83072398190045,0.0252663783981225,35.77,35.89,0.0329596540770671,0.0089038224013785,-0.0309623939438863,0.0749977986640802,2.2677995417519387e-05,6.126303484397371e-06,-2.1303774194142445e-05,5.160247527025615e-05,2.2677995417519387e-05,6.126303484397371e-06,-2.1303774194142445e-05,5.160247527025615e-05,0.0011215221794348,0.1474258172851283,-0.4049835205078125,0.7828216552734375,3.1444270097363507,0.1452444995482647,2.8977955411985032,3.46853857038749,0.0002698704725335,0.0185841626168237,-0.0457918419238296,0.1096303801497834,1.329081335729701,0.1163789270387149,1.1277935917451667,1.4856809406861264,0.0004601164594145,5.033119443375818e-05,0.0003970067107726,0.0006433297014633,3.165846016990717e-07,3.4630539327208016e-08,2.7316173727351164e-07,4.426450589446989e-07,3.165846016990717e-07,3.4630539327208016e-08,2.7316173727351164e-07,4.426450589446989e-07,-0.0025096688592536,0.0109217044429522,-0.0846405029296875,0.0713653564453125,0.0625670701958699,1.879271320854473,-6.646728515625,5.21697998046875,28.76886367797852,0.0586388260126113,28.58465576171875,29.02328491210937,0.1176137970031099,58.85197016365706,58.85194230214167,0.0404932671538173,0.0404932671538173,58.85197016365706,17.79914511599087,0.0122467587321268,0.0122467587321268,0.0090446579988694,0.0090446579988694,0.0090446579988694,0.0002068038465515,0.0002068038465515,0.0002068038465515,73.49475037497321,816.3848396501459,72.93062209080601,42.99775873502977,69.10211314291574,0.7666666666666667,0.4333333333333333,4.995154823027702e-05,-1.2675073979658255e-05,1.2101692893018507,1.1969576600814742,-0.8431584640346133,321.2995147705078,0.2944071252945448,1.3998496240601503,0.2523385339409324,1.5673809523809523,0.6788167058797285,0.9427312775330396,1.0033547665641598,1.0153449,-0.0002561730797024,-3.158520150461684e-06,2,1
4,0.0370210156547546,0.0012844260056323,0.0275221409795669,0.043347372042818,0.0370210156547546,0.0012844260056323,0.0275221409795669,0.043347372042818,0.456285731738338,0.0368389946394493,0.3955345289647858,0.5179903104042504,-0.0003509123633599,0.0047176279535721,-0.0106781237250688,0.0156918414395382,0.1964539449453902,0.1130843876415173,0.013083421099456,0.3798622997700669,0.051860333616059,21.0308388327016,-120.43,139.13,35.79886877828054,0.0209088946595215,35.77,35.84,0.0370209981283813,0.0012844253975634,0.0275221279501211,0.0433473515214408,2.5472416183262728e-05,8.837530033531394e-07,1.8936688172571066e-05,2.9825283871799426e-05,2.5472416183262728e-05,8.837530033531394e-07,1.8936688172571066e-05,2.9825283871799426e-05,0.0010512695848947,0.1440644638419065,-0.27978515625,0.77801513671875,2.6974554268109068,0.1077943798698509,2.5234696001661634,2.897776098603359,-4.562486703872712e-05,0.00215830097963,-0.0038938817767287,0.0071664753222548,0.9649843133553032,0.0880080769460575,0.8206589299442837,1.127783651139385,0.0004411366228512,2.98606418788461e-06,0.0004267306199825,0.0004575553509236,3.0352546443991453e-07,2.0545710161558757e-09,2.936133680848504e-07,3.148224228095608e-07,3.0352546443991453e-07,2.0545710161558757e-09,2.936133680848504e-07,3.148224228095608e-07,-0.0024700695326182,0.0100112635072298,-0.0664215087890625,0.0712738037109375,0.0579471487550772,1.4149755753488742,-2.777099609375,3.02886962890625,28.598512649536133,0.0681276023387909,28.44744873046875,28.882598876953125,0.1515408538309301,65.4531556776062,65.45312469097823,0.0450352318120085,0.0450352318120085,65.4531556776062,17.06492911837792,0.0117415790663936,0.0117415790663936,0.004524886877828,0.004524886877828,0.004524886877828,0.0043428807775824,0.0043428807775824,0.0043428807775824,72.20131005661105,831.0098522167486,51.07500839752407,26.58300660519869,45.60436858444418,0.6938775510204082,0.2040816326530612,-0.000575696458688,-9.63689836651602e-06,1.3095956799522972,1.1483301001179285,-1.073053066850448,298.4231414794922,0.342854674856265,1.3484999999999998,0.1388461746109039,1.3383571428571428,0.1162696329701801,1.007578587820889,1.0019569471624266,1.0152966,0.0002602643779114,-4.75275773657651e-06,2,1
5,0.0325922548466738,0.0126843947238064,0.0,0.0701814594978958,0.0325922548466738,0.0126843947238064,0.0,0.0701814594978958,0.3647523176179547,0.0161893810964083,0.33800492133648,0.3955039676791848,-9.102469140831703e-05,0.0194065249759932,-0.0438878987700656,0.0468923002116391,-0.0818976523695065,0.0443902680498134,-0.1566643651697129,0.0113115169580078,-0.2701781674208142,84.07123918523703,-596.97,368.75,35.88076923076923,0.0225088449954267,35.83,35.91,0.0324319012281009,0.0130889101957403,-0.0089446915837893,0.070181426272809,2.231487338163719e-05,9.005866528370321e-06,-6.154423656085595e-06,4.828855484005621e-05,2.231487338163719e-05,9.005866528370321e-06,-6.154423656085595e-06,4.828855484005621e-05,0.0017731659539035,0.1427211328002187,-0.2749786376953125,0.7787933349609375,2.377453347968435,0.0780356562416924,2.252149920248771,2.5251341451712497,1.5328989589902068e-05,0.0017513580751924,-0.0053098799164395,0.0048551440874749,0.7040281087093073,0.063667223823888,0.59925620760684,0.8206519251158552,0.0004390247972209,4.527209694697279e-06,0.0004168226502458,0.0004721421206013,3.020724160597418e-07,3.114961111862191e-09,2.867961578144041e-07,3.248588963458193e-07,3.020724160597418e-07,3.114961111862191e-09,2.867961578144041e-07,3.248588963458193e-07,-0.0024567715370086,0.010144189564851,-0.0803375244140625,0.0489349365234375,0.0484050914916755,1.4715462053462596,-3.240966796875,3.20587158203125,28.573326110839844,0.043653480708599,28.41741943359375,28.786529541015625,0.0791855203619909,57.6231065689194,57.62307928916876,0.039647744026912,0.039647744026912,57.6231065689194,16.983674280490582,0.0116856714152711,0.0116856714152711,0.0271493212669683,0.0271493212669683,0.0271493212669683,0.0002067985007108,0.0002067985007108,0.0002067985007108,71.37462235649546,840.6349206349207,85.4487362137916,38.73389579808114,63.78718260530898,0.8095238095238095,0.3571428571428571,-0.0002155162201099,-6.97877823387617e-06,1.1701130448496195,1.1212105031144306,-0.6091168091168091,301.97117614746094,0.2649672324539659,1.4506766917293232,0.5085991731092809,1.436190476190476,0.5519220178903897,1.0662024756852344,1.0022327658386827,1.0129889,0.0001669205198616,-1.7351744170651446e-06,2,1
6,0.035284816073832,0.0100837141755983,0.0,0.0612367636795365,0.035284816073832,0.0100837141755983,0.0,0.0612367636795365,0.2970507821836732,0.0264993424669284,0.2542807464259879,0.3568084859483368,-0.0001895841848073,0.0241945960401621,-0.0337575405042497,0.07705581537443,-0.2874861189233457,0.0763112019754275,-0.4180684433154635,-0.1574787682788085,0.3577551597398914,82.20378728079837,-428.17,421.48,35.819592760181,0.0317842947939513,35.77,35.89,0.0351782269689197,0.0104494310449055,-0.0068805319875302,0.0612367346890196,2.4204491592425344e-05,7.189764455596476e-06,-4.7341720431427655e-06,4.2134131183970615e-05,2.4204491592425344e-05,7.189764455596476e-06,-4.7341720431427655e-06,4.2134131183970615e-05,0.0005217149750472,0.1473350571736451,-0.298004150390625,0.8064422607421875,2.143777847123016,0.0588668445999034,2.043970114170714,2.25279060405072,-3.081451387042873e-05,0.0014808029614858,-0.0036584973685115,0.0038104395220137,0.5135604011303605,0.0480175642786606,0.4308197613681506,0.5992511091800011,0.0004330605772618,4.339746876475526e-06,0.0004113182135008,0.0004509500924474,2.979687154388531e-07,2.985976720137457e-09,2.830088125046308e-07,3.102776535864157e-07,2.979687154388531e-07,2.985976720137457e-09,2.830088125046308e-07,3.102776535864157e-07,-0.0024132620596784,0.0097519471039902,-0.065093994140625,0.0445404052734375,0.0386697333103843,1.479330560897543,-3.08990478515625,3.22418212890625,28.44532012939453,0.0424938835203647,28.278961181640625,28.69198608398437,0.0633305060785976,62.41883963460896,62.41881008447737,0.0429474619409825,0.0429474619409825,62.41883963460896,16.752515370797603,0.0115266217880365,0.0115266217880365,0.0316563029960429,0.0316563029960429,0.0316563029960429,0.0002068038465515,0.0002068038465515,0.0002068038465515,71.84035476718404,835.1851851851852,49.25161483998168,31.267117760695896,50.69539106996771,0.6888888888888889,0.3111111111111111,-0.0003891313527073,-5.268301566056624e-06,1.4032068529112605,1.102164160049243,-0.6842475386779184,290.5074920654297,0.3053070710292774,1.3713533834586464,0.1910828848700762,1.4462406015037594,0.5015598034313684,0.9482193917338184,1.0033547665641598,1.0146054,-0.0004435723259252,-2.422451929745691e-06,2,1
7,0.0377269710243379,0.0071049257848536,0.0,0.0543562284346447,0.0377269710243379,0.0071049257848536,0.0,0.0543562284346447,0.2266055168980177,0.0176898804561087,0.1980245217839082,0.2617580893359861,5.2768289122976334e-05,0.012522395066675,-0.017047289774019,0.0528118508731221,-0.5017513443316794,0.0518871435428399,-0.5883962993641316,-0.4189257782184005,-0.1093497314107997,80.38091992374494,-727.64,595.6,35.764117647058825,0.0154499544108146,35.75,35.79,0.0377067163049666,0.007211550674367,-0.0068805319875302,0.0543562027014893,2.594422676810535e-05,4.961930509467812e-06,-4.7341720431427655e-06,3.739995914082785e-05,2.594422676810535e-05,4.961930509467812e-06,-4.7341720431427655e-06,3.739995914082785e-05,0.0008489028730284,0.1444457125969699,-0.269439697265625,0.793212890625,1.949192759354468,0.0524535739365212,1.8623008999180688,2.04470417701424,2.6727725393024277e-05,0.0012172631233618,-0.0032777885879562,0.0028140407371583,0.3548591230240273,0.0427820704258976,0.2846797720329422,0.4308156150331436,0.0004318326215782,3.07898709680532e-06,0.000411593398428,0.000453151817932,2.971238166028036e-07,2.1185069208762067e-09,2.831981543740416e-07,3.117925578488878e-07,2.971238166028036e-07,2.1185069208762067e-09,2.831981543740416e-07,3.117925578488878e-07,-0.0024172795027195,0.0098154797576829,-0.0612945556640625,0.0507659912109375,0.0416538040118532,1.4226620174355975,-2.72369384765625,2.70843505859375,28.451475143432617,0.0570298098027706,28.266143798828125,28.686279296875,0.0701159174441617,66.70128477102958,66.70125319351624,0.0458940106206345,0.0458940106206345,66.70128477102958,16.70501313313201,0.0114939377214628,0.0114939377214628,0.0180995475113122,0.0180995475113122,0.0180995475113122,0.0043428807775824,0.0043428807775824,0.0043428807775824,70.53382154557718,850.655737704918,51.67749656689391,35.998107164807976,54.65675859666023,0.7368421052631579,0.2456140350877192,-0.0002671922365508,-4.692397816671254e-06,1.3218468449156329,1.0979451156922038,-0.8282300224047796,292.1805725097656,0.3221742584705552,1.4016541353383456,0.148786183105535,1.385563909774436,0.1402880990998633,1.011612763186455,1.0011188811188811,1.0148636,0.0001433955551602,4.070847994940672e-06,2,1
8,0.0368915707994763,0.0077971452170235,0.0,0.0550442819591339,0.0368915707994763,0.0077971452170235,0.0,0.0550442819591339,0.1803100779099024,0.0093492962056102,0.1645363405535525,0.1977462593786024,-0.0004946820200934,0.0104706181974116,-0.0222573913824815,0.0429463364401664,-0.6418561126750203,0.025332725431072,-0.6773195540812594,-0.5890195701444886,-0.5040938648572235,54.42425738276536,-409.52,347.37,35.861312217194566,0.0420363695694229,35.77,35.93,0.0368806627241159,0.0078484928760815,-0.0048163723912712,0.0550442559002423,2.5375857959459598e-05,5.400180628778254e-06,-3.313920430199936e-06,3.787337634514213e-05,2.5375857959459598e-05,5.400180628778254e-06,-3.313920430199936e-06,3.787337634514213e-05,0.0016921422755431,0.1411120073843675,-0.26788330078125,0.77435302734375,1.7881086956399688,0.0411047635118174,1.7225460083548914,1.862544341303809,-3.560131683616559e-05,0.0010402109948399,-0.002783564457773,0.0023430775801651,0.2235908452427953,0.0335102777979981,0.1708876034968011,0.2846764897930775,0.0004308841489285,3.134459931281667e-06,0.0004126943021815,0.0004451703887528,2.964712169622955e-07,2.156675182081554e-09,2.83955634723142e-07,3.06300909971503e-07,2.964712169622955e-07,2.156675182081554e-09,2.83955634723142e-07,3.06300909971503e-07,-0.0024252102547847,0.0099732122398282,-0.0628509521484375,0.0419769287109375,0.0635472710753113,1.4316740458277155,-2.81219482421875,2.84423828125,28.500904083251957,0.0328683145344257,28.34320068359375,28.7020263671875,0.0610687022900763,65.26118874427372,65.26115784852614,0.0449031484120048,0.0449031484120048,65.26118874427372,16.668322417153696,0.0114686925569694,0.0114686925569694,0.0135669869983041,0.0135669869983041,0.0135669869983041,0.0041360769310309,0.0041360769310309,0.0041360769310309,73.44720981794336,816.9132653061224,47.13108757357917,30.662065447317648,48.58123150375842,0.6666666666666666,0.2666666666666666,-0.0001294971785469,-3.674021203837368e-06,1.201839415616764,1.0812740746951788,-0.6678805535324108,297.32080078125,0.3353163653639381,1.3990225563909773,0.1059051849133528,1.3853383458646618,0.0930862899695376,1.009877883310719,1.0044730220855465,1.01266,0.0006092921387038,2.631039506255548e-07,2,1
9,0.0361492736327774,0.0059810863382543,0.0,0.0571084425326015,0.0361492736327774,0.0059810863382543,0.0,0.0571084425326015,0.1555021421665569,0.0092800258993404,0.1421396603042618,0.1814178067469665,0.0005312846086335,0.008878926987265,-0.0192987010308876,0.0530970501015394,-0.7182521649700206,0.0250633443418191,-0.7466656814854691,-0.6601442455814724,0.5088040712468193,58.07213591817765,-351.18,402.66,35.90095022624434,0.0146606334841621,35.87,35.95,0.0361430297933209,0.0060185965271916,-0.0034402659937651,0.0571084154965014,2.4868327261920525e-05,4.14111459253807e-06,-2.3670860215713828e-06,3.929362795808496e-05,2.4868327261920525e-05,4.14111459253807e-06,-2.3670860215713828e-06,3.929362795808496e-05,0.0009014290178614,0.143974583127102,-0.2739715576171875,0.78863525390625,1.6718054191419525,0.0302016413448109,1.621143004376212,1.7225925106469029,-6.472689140525105e-06,0.001082186080459,-0.0033249501309906,0.003472310250327,0.1287405435789731,0.024550332837431,0.087666785621792,0.1708857686503014,0.000426299605266,4.320021052018499e-06,0.0003992084362572,0.0004647111432988,2.933168070304888e-07,2.972404303521757e-09,2.746766415359839e-07,3.1974598864298466e-07,2.933168070304888e-07,2.972404303521757e-09,2.746766415359839e-07,3.1974598864298466e-07,-0.002368763700881,0.0106911343384286,-0.0688934326171875,0.0582733154296875,0.0523581892859047,1.405882307518345,-2.83050537109375,3.05023193359375,28.44493293762207,0.0487170554697513,28.283233642578125,28.6705322265625,0.1447554424653661,63.911915782750455,63.91188552577144,0.0439747772743445,0.0439747772743445,63.911915782750455,16.490973930113512,0.0113466673631674,0.0113466673631674,0.004524886877828,0.004524886877828,0.004524886877828,0.0002068038465515,0.0002068038465515,0.0002068038465515,70.60981201283813,849.7402597402598,58.494463787696056,38.95707432425935,62.21581353173924,0.717391304347826,0.391304347826087,-0.0001258449473137,-2.699829445203669e-06,1.276334883301582,1.0625789988895686,-0.8458471760797343,318.58030700683594,0.3098530595587095,1.5123015873015873,0.4381351272960468,1.5031932773109242,0.3912228894102477,1.0652392665474062,1.0022302759966548,1.0136936,-1.3118836648243609e-05,-3.22061274234047e-06,2,1
