1664981738.000000, IBI
13.078125,0.656250
13.718750,0.640625
14.390625,0.671875
15.078125,0.687500
24.984375,0.562500
25.578125,0.593750
26.156250,0.578125
41.609375,0.687500
42.328125,0.718750
43.015625,0.687500
43.734375,0.718750
44.437500,0.703125
45.156250,0.718750
45.859375,0.703125
46.687500,0.828125
58.937500,0.640625
59.593750,0.656250
60.234375,0.640625
60.921875,0.687500
61.609375,0.687500
62.312500,0.703125
62.984375,0.671875
63.640625,0.656250
64.312500,0.671875
64.968750,0.656250
65.609375,0.640625
66.250000,0.640625
66.890625,0.640625
67.546875,0.656250
68.187500,0.640625
68.796875,0.609375
69.437500,0.640625
70.093750,0.656250
77.781250,0.546875
78.390625,0.609375
78.984375,0.593750
79.625000,0.640625
113.406250,0.734375
131.421875,0.796875
132.187500,0.765625
132.953125,0.765625
133.625000,0.671875
134.234375,0.609375
134.921875,0.687500
135.562500,0.640625
136.203125,0.640625
136.828125,0.625000
147.828125,0.718750
148.515625,0.687500
149.187500,0.671875
149.812500,0.625000
150.421875,0.609375
151.093750,0.671875
151.734375,0.640625
152.390625,0.656250
153.046875,0.656250
170.953125,0.656250
171.609375,0.656250
183.171875,0.671875
183.843750,0.671875
184.500000,0.656250
185.125000,0.625000
185.765625,0.640625
186.406250,0.640625
187.031250,0.625000
187.671875,0.640625
188.328125,0.656250
188.953125,0.625000
189.609375,0.656250
190.109375,0.500000
193.906250,0.781250
194.640625,0.734375
195.375000,0.734375
196.109375,0.734375
196.859375,0.750000
197.609375,0.750000
198.312500,0.703125
199.000000,0.687500
199.687500,0.687500
200.359375,0.671875
201.046875,0.687500
201.703125,0.656250
202.390625,0.687500
203.062500,0.671875
203.671875,0.609375
214.859375,0.578125
215.421875,0.562500
215.968750,0.546875
216.531250,0.562500
217.125000,0.593750
217.734375,0.609375
218.375000,0.640625
219.046875,0.671875
219.734375,0.687500
226.500000,0.609375
227.109375,0.609375
227.718750,0.609375
228.359375,0.640625
229.000000,0.640625
229.640625,0.640625
230.281250,0.640625
230.937500,0.656250
237.390625,0.671875
238.093750,0.703125
238.828125,0.734375
239.531250,0.703125
240.234375,0.703125
274.203125,0.671875
293.015625,0.671875
293.656250,0.640625
294.343750,0.687500
295.015625,0.671875
295.687500,0.671875
296.296875,0.609375
296.906250,0.609375
312.484375,0.781250
313.265625,0.781250
314.046875,0.781250
364.578125,0.687500
365.234375,0.656250
365.937500,0.703125
369.937500,0.671875
